instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local
210,18.027756377319943,0.0075592906214296,0.04006449786388993,0.021612260458480477
211,18.384776310850235,0.0074780690483748,0.04046779039494115,0.020566706797247692
212,18.384776310850235,0.0074941366910934,0.04079456811892269,0.0204110209690006
213,18.601075237738275,0.0074642710387706,0.041528462230640634,0.020575214093690623
214,18.601075237738275,0.0073459618724882,0.04213774820209661,0.022013830065451424
215,18.601075237738275,0.0073696714825928,0.04289324744649654,0.02181259811042723
216,18.439088914585778,0.0074145584367215,0.04274121473282919,0.022252981165833064
217,18.35755975068582,0.0072167897596955,0.04092692848775686,0.022718741451181097
218,17.69180601295413,0.0067480742000043,0.03838484106308475,0.023688724191359183
219,17.69180601295413,0.0067206542007625,0.03678038756329702,0.02455893929315738
220,17.69180601295413,0.0066052405163645,0.03577344626609482,0.024035236039630845
221,16.97056274847714,0.0065043880604207,0.03521134631590181,0.023639241407861805
222,16.97056274847714,0.0063832234591245,0.034701412996193115,0.023078144270400253
223,16.278820596099706,0.0064322459511458,0.03460229770481142,0.022130814552198595
224,16.278820596099706,0.0063553838990628,0.03450272422479131,0.020959567139058773
225,16.278820596099706,0.0062709264457225,0.03485047239744149,0.02154541702441632
226,15.811388300841896,0.0061494051478803,0.03506211815952238,0.022193051345979084
227,15.811388300841896,0.0061124032363295,0.03520008927981161,0.02281997839870407
228,15.811388300841896,0.0061983643099665,0.03552473103153167,0.02306338588736898
229,15.811388300841896,0.0061619281768798,0.03645111916870397,0.023476463055704614
230,16.278820596099706,0.0061382488347589,0.03784851671713024,0.024474206483053033
231,16.1245154965971,0.0061291088350117,0.03852496149290093,0.023846451175088768
232,16.278820596099706,0.0061952173709869,0.03917473700480132,0.02535331381971942
233,16.1245154965971,0.0061872308142483,0.039109869214857144,0.025326888807977076
234,16.1245154965971,0.0061790342442691,0.038942422474009926,0.02477958114187161
235,16.1245154965971,0.0062281573191285,0.03856587673870897,0.023621937337200322
236,16.1245154965971,0.0063151377253234,0.03833595756629554,0.023706335495188774
237,16.278820596099706,0.0064777173101902,0.03807118494540645,0.023540549692545935
238,16.278820596099706,0.0066154222004115,0.03765510804400622,0.021529712572860484
239,16.401219466856727,0.0068848608061671,0.03765776054985666,0.019941566041195673
240,16.278820596099706,0.0071083246730268,0.03755291089613546,0.020095498615980784
241,16.401219466856727,0.0071010934188961,0.037196612130276856,0.018753609545473872
242,16.278820596099706,0.0071775764226913,0.03771659836657457,0.01966022701529763
