instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local,distance_annotation
153,10.63014581273465,0.0063881454989314,0.0399713829676039,0.0659373048545389,3
154,10.63014581273465,0.0064703654497861,0.0401504034828594,0.0666065367974045,2
155,10.63014581273465,0.0063433670438826,0.0399164010839615,0.066407369591428,1
156,10.63014581273465,0.0064274729229509,0.0396176176510132,0.0599902432487758,0
157,10.63014581273465,0.0062380265444517,0.0396345383926899,0.0603700990799907,1
158,10.63014581273465,0.0059860097244381,0.040246161691826,0.0596546750859075,2
159,10.63014581273465,0.0057962373830378,0.0405108032980062,0.0606063674074767,3
160,10.63014581273465,0.0057644541375339,0.0407784371905886,0.0591453728243812,4
161,10.63014581273465,0.0056528365239501,0.0411182527685797,0.0591309391531095,3
162,10.295630140987,0.0056040687486529,0.0415987113476171,0.0610778918413826,2
163,10.0,0.0056616570800542,0.0411000826811519,0.0609664384486777,1
164,10.295630140987,0.005752086173743,0.040361873596383,0.0590646336861592,0
165,10.295630140987,0.005679537076503,0.0401724352608584,0.0593686414130287,1
166,10.44030650891055,0.0056991213932633,0.040292770939838,0.059953438260675,2
167,10.44030650891055,0.0056759091094136,0.0398652620753644,0.0605797527785188,3
168,10.295630140987,0.0056819785386323,0.0397346186306341,0.0609168595208838,4
169,10.295630140987,0.0058593223802745,0.0395275114419012,0.0616656295597771,3
170,10.770329614269007,0.0060250060632824,0.0390980425988425,0.0573624725190229,2
171,10.295630140987,0.0060187135823071,0.0387316695110822,0.0638559023146789,1
172,10.295630140987,0.0059740515425801,0.0383087475295243,0.06075451203764,0
