instance_number,distance_clav_k1,entropy
438,14.866068747318506,0.007282947190105915
440,15.524174696260024,0.00844753347337246
442,15.524174696260024,0.01012461632490158
444,15.811388300841896,0.010375949554145336
446,15.652475842498529,0.011156861670315266
448,14.866068747318506,0.01072067953646183
450,14.317821063276353,0.010612295009195805
452,15.033296378372908,0.007944416254758835
454,15.132745950421556,0.007613732945173979
456,16.15549442140351,0.008032307960093021
458,16.15549442140351,0.008546979166567326
460,16.492422502470642,0.008446096442639828
462,16.76305461424021,0.008395438082516193
464,16.76305461424021,0.008420220576226711
466,16.76305461424021,0.008777868933975697
468,16.55294535724685,0.00929424911737442
470,16.492422502470642,0.009417345747351646
472,16.0312195418814,0.00968873593956232
474,16.1245154965971,0.009631391614675522
476,16.1245154965971,0.010514822788536549
478,16.55294535724685,0.009178762324154377
480,16.55294535724685,0.008572937920689583
482,16.15549442140351,0.008052208460867405
484,16.15549442140351,0.007981028407812119
486,15.297058540778355,0.007794922683387995
488,15.033296378372908,0.007863515987992287
490,14.560219778561036,0.007795778568834066
492,14.035668847618199,0.007823123596608639
494,14.560219778561036,0.00793352723121643
496,15.132745950421556,0.00870183389633894
498,14.560219778561036,0.010411163792014122
500,14.317821063276353,0.009996018372476101
502,14.560219778561036,0.008347272872924805
504,14.317821063276353,0.008223558776080608
506,14.317821063276353,0.007705349940806627
508,15.811388300841896,0.0080570625141263
510,16.15549442140351,0.008490735664963722
512,15.652475842498529,0.008619571104645729
514,15.811388300841896,0.00830138474702835
516,15.652475842498529,0.008229950442910194
518,15.811388300841896,0.008223176933825016
520,15.811388300841896,0.009010865353047848
522,16.1245154965971,0.00888240709900856
524,15.652475842498529,0.008759673684835434
526,16.1245154965971,0.00883067399263382
528,15.652475842498529,0.008501008152961731
530,15.652475842498529,0.008946012705564499
532,15.811388300841896,0.008914044126868248
534,15.811388300841896,0.008896112442016602
536,15.652475842498529,0.008466494269669056
538,15.524174696260024,0.008282351307570934
540,15.556349186104045,0.008158990181982517
542,15.652475842498529,0.008058633655309677
544,15.231546211727817,0.007378465496003628
546,15.231546211727817,0.007181800436228514
548,15.652475842498529,0.007075232453644276
550,15.652475842498529,0.0070936791598796844
552,15.652475842498529,0.0073695373721420765
554,15.652475842498529,0.007583812344819307
556,15.652475842498529,0.0076720137149095535
558,15.231546211727817,0.007478902116417885
560,15.231546211727817,0.007221387233585119
562,15.231546211727817,0.007041083183139563
564,14.7648230602334,0.006967776920646429
566,14.317821063276353,0.007091986946761608
568,14.317821063276353,0.007037300616502762
570,13.892443989449804,0.007184882182627916
572,13.601470508735444,0.007188176736235619
574,13.892443989449804,0.007264331448823214
576,13.892443989449804,0.007074025459587574
578,13.892443989449804,0.007012267131358385
580,14.317821063276353,0.007023228798061609
582,12.727922061357855,0.00709480419754982
584,12.041594578792296,0.007954809814691544
586,12.041594578792296,0.008212371729314327
588,11.661903789690601,0.009022888727486134
590,12.083045973594572,0.009066791273653507
592,11.661903789690601,0.009150995872914791
594,11.180339887498949,0.009542004205286503
596,10.63014581273465,0.010848074220120907
598,10.0,0.011838904581964016
600,9.899494936611665,0.011112135834991932
